Order ID,Sales Group,Shipping Point,Payment Terms,Incoterms,Sales Org,Distr Channel,Company Code,Currency,Item Category,Product,Customer ID,Customer Country,Recipient ID,Recipient Country,Bill-to ID,Bill-to Country,Payer ID,Payer Country
0002077092/10,SG219,SP0700,PT33,DAP,S0700,DC10,PL10,EUR,TAN,7294043235,3711491883,PL,3711491883,PL,3711491883,PL,3711491883,PL
0002234062/20,SG250,SP0300,PT70,DDP,S0300,DC10,NL30,EUR,ZTCH,3971394811,8349353204,NL,8349353204,NL,8349353204,NL,8349353204,NL
0002356617/20,SG250,SP1601,PT33,DDP,S1600,DC10,NL80,EUR,ZTCH,4903893514,2241477097,NL,9895991552,NL,9198940849,NL,9198940849,NL
0002451019/30,SG237,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,2018412516,3275243430,DE,3275243430,DE,3275243430,DE,3275243430,DE
0002383773/40,SG938,SP5900,PT95,DDP,S5900,DC10,D060,EUR,TAN,3236058447,2621702597,BE,2621702597,BE,2621702597,BE,2621702597,BE
0002217396/10,SG130,SP0300,PT70,FCA,S0300,DC10,NL30,EUR,TAN,584588563,9339024510,FR,209724830,NO,9339024510,FR,9339024510,FR
0002146282/50,SG388,SP0001,PT112,DDP,S0010,DC10,D011,EUR,TAN,4085125881,8896799944,DE,8896799944,DE,8896799944,DE,8896799944,DE
0002377623/40,SG421,SP0001,PT102,DDP,S0010,DC10,D011,EUR,TAN,9049016580,1110179779,DE,1110179779,DE,1110179779,DE,1110179779,DE
0002358105/10,SG301,SP0301,PT01,DDP,S0300,DC10,NL30,EUR,TAN,8545861755,1459021473,DE,1459021473,DE,1459021473,DE,1459021473,DE
0002143590/10,SG548,SP2000,PT33,FCA,S2000,DC10,PL20,EUR,TAN,4588173928,31412347,NL,5419972804,DE,31412347,NL,31412347,NL
0002412106/30,SG705,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,9098455004,4742731422,TR,4742731422,TR,4742731422,TR,4742731422,TR
0002328843/20,SG705,SP0001,PT32,FCA,S0010,DC10,D011,EUR,ZTCH,9830562449,4742731422,TR,4742731422,TR,4742731422,TR,4742731422,TR
0002187714/10,SG421,SP0001,PT232,DDP,S0010,DC10,D011,EUR,TAN,8465179910,2069178506,DE,9519018768,DE,2069178506,DE,2069178506,DE
0002041964/10,SGAG,SP0001,PT70,DDP,S0010,DC10,D011,EUR,TAN,8892437099,2977084502,IE,5613564739,IE,2977084502,IE,2977084502,IE
0002346595/130,SG436,SP0001,PT202,DDP,S0010,DC10,D011,EUR,TAN,8536236049,3981905109,DE,7194679962,DE,3981905109,DE,3981905109,DE
0002169223/100,SG487,SP0001,PT33,DDP,S0010,DC10,D011,GBP,TAN,3236243242,1111588979,GB,1111588979,GB,1111588979,GB,1111588979,GB
0002390940/10,SG303,SP1300,PT03,DDP,S1300,DC10,D015,EUR,TAN,4260253952,3401636466,DE,3401636466,DE,3401636466,DE,3401636466,DE
0002091137/80,SG341,SP4200,PT32,DDP,S4200,DC10,DK20,EUR,TAN,1938079754,4578244322,FI,3111843354,FI,4578244322,FI,4578244322,FI
0002436834/30,SG705,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,4536419330,4742731422,TR,4742731422,TR,4742731422,TR,4742731422,TR
0001986025/40,SG419,SP0001,PT03,DDP,S0010,DC10,D011,EUR,ZTCH,402181909,112171098,DE,112171098,DE,112171098,DE,112171098,DE
0002042431/10,SG419,SP0001,PT128,DDP,S0010,DC10,D011,EUR,TAN,1273360513,3197732197,DE,3197732197,DE,2630271418,DE,3197732197,DE
0002019489/50,SGRJ,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,988317370,360370169,GB,360370169,GB,360370169,GB,360370169,GB
0002063225/10,SG301,SP0301,PT33,DDP,S0300,DC10,NL30,EUR,TAN,2627942719,8383348969,DE,5429586126,DE,8383348969,DE,8383348969,DE
0002414457/20,SG421,SP0001,PTE5,DDP,S0010,DC10,D011,EUR,ZTCH,6639789926,1001205270,DE,1001205270,DE,9816893266,DE,9816893266,DE
0002242057/10,SG132,SP1300,PT03,DDP,S1300,DC10,D015,EUR,TAN,8868988804,4623867384,DE,4623867384,DE,4623867384,DE,4623867384,DE
0002101794/120,SG577,SP0001,PT33,CIP,S0010,DC10,D011,GBP,ZTCH,7612875491,659139242,GB,3859164832,GB,659139242,GB,659139242,GB
0002300183/10,SG419,SP0001,PT42,DDP,S0010,DC10,D011,EUR,TAN,6633873437,9856149772,DE,9856149772,DE,9856149772,DE,9856149772,DE
0002178027/10,SG938,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,2022187381,955219743,BE,955219743,BE,955219743,BE,955219743,BE
0002410428/10,SG421,SP1300,PTE5,DDP,S1300,DC10,D015,EUR,TAN,3983600543,2848039560,DE,2848039560,DE,9816893266,DE,9816893266,DE
0002255874/40,SG464,SP0001,PT03,CIP,S0010,DC10,D011,EUR,ZTCH,9374183206,6785629611,AT,6785629611,AT,6785629611,AT,6785629611,AT
0002072792/10,SGRJ,SP0300,PT32,FCA,S0300,DC10,NL30,EUR,TAN,7021807576,5256753506,NL,6561608538,CI,5256753506,NL,5256753506,NL
0002055103/60,SG420,SP0001,PT102,DDP,S0010,DC10,D011,EUR,ZTCH,1672007191,1754951958,DE,1754951958,DE,1754951958,DE,1754951958,DE
0002391809/10,SG420,SP0001,PTC7,DDP,S0010,DC10,D011,EUR,TAN,3178640179,9752694720,DE,9752694720,DE,9752694720,DE,9752694720,DE
0002190103/10,SG301,SP0300,PT26,DDP,S0300,DC90,NL30,EUR,TAN,8265534915,6667163616,DE,6667163616,DE,4753725613,DE,4753725613,DE
0002392373/10,SGH10,SP1300,PT70,DAP,S1300,DC10,D015,EUR,TAN,3169189169,6991086341,HU,6991086341,HU,6991086341,HU,6991086341,HU
0002281839/40,SG487,SP0400,PT95,CIP,S0400,DC10,UK10,GBP,TAN,670165380,9481463302,GB,1336069523,GB,5529038695,GB,9481463302,GB
0002077830/10,SG323,SP2800,PT32,FCA,S2800,DC10,D017,USD,TAN,2538094474,7111713933,IE,7257739923,SA,744697549,IE,744697549,IE
0002356947/50,SG436,SP0001,PT03,DDP,S0010,DC10,D011,EUR,ZTCH,5214336749,3135531213,DE,699128364,DE,9946326346,DE,9946326346,DE
0001985462/200,SG206,SP4200,PT32,DDP,S4200,DC10,DK20,GBP,TAN,6977420222,8146909609,GB,4209629923,GB,8146909609,GB,8146909609,GB
0002123273/40,SG301,SP0300,PT26,DDP,S0300,DC90,NL30,EUR,TAN,7943533478,6667163616,DE,6667163616,DE,4753725613,DE,4753725613,DE
0002025160/10,SG269,SP2000,PT03,FCA,S2000,DC10,PL20,EUR,TAN,6615602928,2462657494,LT,2462657494,LT,2462657494,LT,2462657494,LT
0002088537/30,SG421,SP0001,PT26,DDP,S0010,DC10,D011,EUR,TAN,762146297,37884309,DE,9576385180,DE,37884309,DE,37884309,DE
0002199446/90,SG250,SP0001,PT33,DDP,S0010,DC10,D011,EUR,TAN,4082106705,1678542847,NL,1678542847,NL,9198940849,NL,9198940849,NL
0002240285/20,SG759,SP0001,PT32,DDP,S0010,DC10,D011,EUR,ZTCH,1580555768,9058393281,FR,9058393281,FR,9058393281,FR,9058393281,FR
0002014742/10,SG801,SP1601,PT33,DDP,S1600,DC10,NL80,EUR,TAN,3107960040,7203485562,CZ,7203485562,CZ,7203485562,CZ,7203485562,CZ
0002245124/60,SG212,SP3200,PT33,FCA,S3200,DC10,PL30,USD,TAN,8126090135,1531223687,US,3423383959,US,1531223687,US,1531223687,US
0001998259/20,SG210,SP0001,PT32,DDP,S0010,DC10,D011,EUR,ZTCH,9930731008,9812203623,DE,9812203623,DE,9812203623,DE,9812203623,DE
0002303985/10,SG938,SP0300,PT70,DDP,S0300,DC90,NL30,EUR,TAN,6623086527,9843340631,NL,9843340631,NL,3093869765,NL,3093869765,NL
0002351966/10,SG130,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,TAN,6905520369,5842412165,NL,2421896693,NL,5842412165,NL,5842412165,NL
0002375101/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,6919667106,851548071,PL,2381827745,PL,851548071,PL,851548071,PL
0002393215/30,SG502,SP0700,PT32,DAP,S0700,DC10,PL10,PLN,TAN,5696090667,7310045933,PL,970308236,PL,7310045933,PL,7310045933,PL
0002012677/20,SG421,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,499185596,6423231148,DE,6423231148,DE,6423231148,DE,6423231148,DE
0002292327/10,SG130,SP2000,PT70,FCA,S2000,DC10,PL20,EUR,TAN,1008617681,9339024510,FR,5782730564,BE,9339024510,FR,9339024510,FR
0002362876/20,SG421,SP0001,PT200,DDP,S0010,DC10,D011,EUR,ZTCH,3638941542,387007695,DE,9723312517,DE,9723312517,DE,9723312517,DE
0002097619/40,SG269,SP0001,PT33,DDP,S0010,DC10,D011,EUR,TAN,1689448319,2577866841,FI,5996781933,FI,2577866841,FI,2577866841,FI
0002114119/10,SG303,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,7999053899,3512424109,DE,4816786307,DE,6457079333,DE,3512424109,DE
0002325891/40,SG427,SP0001,PT32,FCA,S0010,DC10,D011,EUR,ZTCH,7729919808,3014747865,RS,3014747865,RS,3014747865,RS,3014747865,RS
0002457078/20,SG210,SP0001,PT96,DDP,S0010,DC10,D011,EUR,ZTCH,8849077470,2140333925,DE,2140333925,DE,4832963765,CH,4832963765,CH
0002295423/90,SG487,SP0001,PT33,DDP,S0010,DC10,D011,GBP,TAN,6519945889,1111588979,GB,1111588979,GB,1111588979,GB,1111588979,GB
0002445023/10,SG388,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,7323218136,8281582,DE,8281582,DE,8281582,DE,8281582,DE
0002446381/10,SG328,SP2000,PT591,DDP,S2000,DC10,PL20,EUR,TAN,2989625887,3834268042,DE,3834268042,DE,5229307829,DE,3834268042,DE
0002090419/10,SG323,SP0001,PT32,FCA,S0010,DC10,D011,USD,TAN,2320200568,4543803660,IE,4543803660,IE,1950262236,IE,1950262236,IE
0002422661/40,SG322,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,7527518888,9475209646,DE,9475209646,DE,9475209646,DE,9475209646,DE
0002340852/40,SG301,SP0300,PT75,CIP,S0300,DC90,NL30,EUR,TAN,4755618678,9291139766,DE,6197242304,DE,9291139766,DE,9291139766,DE
0002344705/20,SG464,SP0300,PT70,DDP,S0300,DC10,NL30,EUR,TAN,2588692409,9163308947,AT,349921395,FR,7785159690,FR,7785159690,FR
0002313666/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,3989985882,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002342911/20,SG132,SP0001,PT27,DDP,S0010,DC10,D011,EUR,TAN,4519246120,8682177386,DE,8682177386,DE,8682177386,DE,8682177386,DE
0002023637/10,SG344,SP0700,PT33,DDP,S0700,DC10,PL10,EUR,TAN,9747789108,9446170538,PL,9446170538,PL,9446170538,PL,9446170538,PL
0002095704/10,SG421,SP1300,PT202,DDP,S1300,DC10,D015,EUR,TAN,8669825569,9253899679,DE,9253899679,DE,9253899679,DE,9253899679,DE
0002333828/30,SG328,SP0301,PT03,FCA,S0300,DC10,NL30,EUR,TAN,7247478819,112171098,DE,112171098,DE,112171098,DE,112171098,DE
0002166279/10,SG419,SP2000,PT42,DDP,S2000,DC10,PL20,EUR,TAN,7645020326,4525234065,DE,2376739802,DE,4525234065,DE,4525234065,DE
0002181534/40,SG269,SP1300,PT03,DDP,S1300,DC10,D015,EUR,ZTCH,7843215342,5333617529,FI,6399558909,FI,5333617529,FI,5333617529,FI
0002231136/30,SG159,SP4200,PTF7,FCA,S4200,DC10,DK20,DKK,TAN,8145820344,8216533608,DK,451092358,DK,8216533608,DK,8216533608,DK
0002293404/30,SGAG,SP0001,PTF7,DDP,S0010,DC10,D011,GBP,TAN,2153671195,6813934950,GB,3015358633,GB,7725676239,GB,6813934950,GB
0002351946/10,SG130,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,TAN,6905520369,5842412165,NL,2421896693,NL,5842412165,NL,5842412165,NL
0002216256/10,SG705,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,7793492869,4742731422,TR,4742731422,TR,4742731422,TR,4742731422,TR
0002308079/60,SG388,SP0001,PT112,DDP,S0010,DC10,D011,EUR,TAN,7886105524,8896799944,DE,8896799944,DE,8896799944,DE,8896799944,DE
0002043124/10,SG209,SP0301,PT00,EXW,S0300,DC10,NL30,USD,TAN,2474072045,8154968605,DE,3131184188,DE,8154968605,DE,8154968605,DE
0002389912/20,SGAG,SP0001,PT70,DDP,S0010,DC10,D011,EUR,ZTCH,7162798747,6133751789,GB,6720206890,GB,6133751789,GB,6133751789,GB
0002033366/20,SG210,SP0001,PT32,DDP,S0010,DC10,D011,EUR,ZTCH,2743337877,8198201053,DE,8198201053,DE,9812203623,DE,9812203623,DE
0002026055/10,SG341,SP4200,PT03,DDP,S4200,DC10,DK20,EUR,TAN,4400691488,1880154886,SE,9573077422,SE,1880154886,SE,1880154886,SE
0002013655/20,SG301,SP0301,PT33,DDP,S0300,DC10,NL30,EUR,ZTCH,8165570012,8383348969,DE,5429586126,DE,8383348969,DE,8383348969,DE
0002059113/20,SG789,SP0002,PT33,EXW,S0010,DC10,D011,EUR,ZTCH,8850971115,4150938890,PL,7294788717,PL,4150938890,PL,4150938890,PL
0002216922/20,SG938,SP1300,PT95,DDP,S1300,DC10,D015,EUR,ZTCH,3595279160,8361218272,BE,8361218272,BE,8361218272,BE,8361218272,BE
0002329643/350,SG159,SP4200,PT03,DDP,S4200,DC10,DK20,SEK,TAN,838481089,8686364201,SE,7521123098,SE,8686364201,SE,8686364201,SE
0002031908/30,SG548,SP0001,PT27,DDP,S0010,DC10,D011,EUR,TAN,996958882,9242056019,DE,9242056019,DE,6242601060,DE,6242601060,DE
0002366400/10,SG427,SP0001,PT96,DAP,S0010,DC10,D011,EUR,TAN,5883473113,5696269078,RS,5696269078,RS,4832963765,CH,4832963765,CH
0002306527/10,SG436,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,1675712786,2828116211,DE,2828116211,DE,9946326346,DE,9946326346,DE
0002021156/10,SG991,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,6451041886,781888250,DE,781888250,DE,781888250,DE,781888250,DE
0002255840/70,SG991,SP0001,PT128,DDP,S0010,DC10,D011,EUR,TAN,3032558475,2861235243,DE,1145540589,DE,2861235243,DE,2861235243,DE
0002130227/10,SG548,SP2000,PT33,DDP,S2000,DC10,PL20,EUR,TAN,9840298024,4738347811,DE,4738347811,DE,9657134080,DE,9657134080,DE
0002033547/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,5429305378,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002421099/10,SG548,SP2000,PT33,FCA,S2000,DC10,PL20,EUR,TAN,2680081019,1095225145,DE,7800747996,DE,31412347,NL,31412347,NL
0002399215/140,SG206,SP4200,PT03,DDP,S4200,DC10,DK20,EUR,TAN,5457865805,9621870585,IE,9621870585,IE,9621870585,IE,9621870585,IE
0002249011/60,SG420,SP0001,PTB9,DDP,S0010,DC10,D011,EUR,ZTCH,3589266069,510256366,DE,7638248229,DE,510256366,DE,510256366,DE
0002164650/10,SG301,SP0300,PT00,DDP,S0300,DC90,NL30,EUR,TAN,6569108817,9044453791,DE,9044453791,DE,9044453791,DE,9044453791,DE
0002445003/30,SG548,SP2000,PT33,FCA,S2000,DC10,PL20,EUR,TAN,4499900447,1095225145,DE,7800747996,DE,31412347,NL,31412347,NL
0002335297/10,SG938,SP0300,PT32,DDP,S0300,DC90,NL30,EUR,TAN,1775774807,5004943138,NL,7899026069,NL,8729244759,NL,8729244759,NL
0002290950/10,SG789,SP5900,PT32,FCA,S5900,DC10,D060,EUR,TAN,7620930154,851548071,PL,9711338431,PL,851548071,PL,851548071,PL
0002047505/10,SG388,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,7580363232,5625918684,DE,5625918684,DE,5625918684,DE,5625918684,DE
0001999117/10,SG205,SP0001,PTC1,DDP,S0010,DC10,D011,EUR,TAN,86275301,82206972,DE,82206972,DE,82206972,DE,82206972,DE
0002068472/20,SG322,SP0001,PT228,DDP,S0010,DC10,D011,EUR,ZTCH,567013621,6576198872,DE,6576198872,DE,6576198872,DE,6576198872,DE
0002099576/10,SG266,SP0001,PT33,FCA,S0010,DC10,D011,EUR,TAN,2771975264,3143909879,IE,5208107533,IE,3143909879,IE,3143909879,IE
0002098949/10,SG421,SP0300,PT102,DDP,S0300,DC10,NL30,EUR,TAN,5483885672,4696618432,DE,4696618432,DE,4696618432,DE,4696618432,DE
0002290547/20,SGRJ,SPGULD,PTEV11,FCA,S0010,DC10,D011,EUR,TAN,3209910425,7396283290,GB,8250327268,GB,7396283290,GB,7396283290,GB
0002445737/20,SG420,SP0001,PT00,DDP,S0010,DC10,D011,EUR,TAN,6760699874,111647653,DE,111647653,DE,111647653,DE,111647653,DE
0002087803/10,SG767,SP2000,PTC6,DDP,S2000,DC10,PL20,EUR,TAN,964191037,7048107123,DE,7048107123,DE,9927335532,DE,9927335532,DE
0002314283/20,SG130,SP2000,PT70,FCA,S2000,DC10,PL20,EUR,ZTCH,1008617681,9339024510,FR,1903511138,PL,9339024510,FR,9339024510,FR
0002036799/70,SG205,SP0001,PT27,DDP,S0010,DC10,D011,EUR,TAN,7401037563,8682177386,DE,8682177386,DE,8682177386,DE,8682177386,DE
0002309901/10,SG938,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,2694032422,5004943138,NL,7899026069,NL,8729244759,NL,8729244759,NL
0002384544/10,SG421,SP0001,PT26,CIP,S0010,DC10,D011,EUR,TAN,9236707025,387007695,DE,4923868544,DE,4422385601,DE,4422385601,DE
0002009342/10,SG789,SP0001,PT33,DDP,S0010,DC10,D011,EUR,TAN,2476981437,4150938890,PL,5974139190,PL,4150938890,PL,4150938890,PL
0002353710/30,SG205,SP0001,PT221,DDP,S0010,DC10,D011,EUR,TAN,473747822,6649535660,DE,6649535660,DE,6649535660,DE,6649535660,DE
0002110236/10,SG212,SP2000,PT33,FCA,S2000,DC10,PL20,USD,TAN,7672288359,1531223687,US,4303282344,US,1531223687,US,1531223687,US
0002314063/20,SG132,SP1300,PT00,DDP,S1300,DC10,D015,EUR,ZTCH,557144321,4546317404,DE,4546317404,DE,4546317404,DE,4546317404,DE
0002053895/20,SG344,SP0700,PT00,DAP,S0700,DC10,PL10,PLN,TAN,4877332640,5738715156,PL,5738715156,PL,5738715156,PL,5738715156,PL
0002175991/10,SG767,SP0001,PTC6,DDP,S0010,DC10,D011,EUR,TAN,9284115118,9927335532,DE,9616924621,DE,9927335532,DE,9927335532,DE
0002190979/10,SG219,SP0700,PT32,DAP,S0700,DC10,PL10,EUR,TAN,5772802772,3775792943,PL,2071576259,PL,3775792943,PL,3775792943,PL
0002298751/10,SG419,SP1300,PT03,DDP,S1300,DC10,D015,EUR,TAN,439139468,4519649750,DE,4519649750,DE,4519649750,DE,4519649750,DE
0002027778/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,8888588725,851548071,PL,851548071,PL,851548071,PL,851548071,PL
0002314307/10,SG421,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,2429945058,1023600473,DE,1023600473,DE,1023600473,DE,1023600473,DE
0002151985/10,SG480,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,TAN,3012475692,8610831516,ES,9200560019,NL,8610831516,ES,8610831516,ES
0002346110/10,SG767,SP0301,PT03,DDP,S0300,DC10,NL30,EUR,TAS,3944325757,9917254824,DE,4776990046,DE,9563271302,DE,9563271302,DE
0002293081/10,SG159,SP4200,PT00,FCA,S4200,DC10,DK20,DKK,TAN,3120966815,781492974,DK,781492974,DK,781492974,DK,781492974,DK
0002336034/161,SG323,SP0001,PT32,CIP,S0010,DC10,D011,USD,TAN,5757571312,3356660324,IE,9011248866,DE,744697549,IE,744697549,IE
0002424672/50,SG421,SP0001,PTE5,DDP,S0010,DC10,D011,EUR,TAN,6072385633,2848039560,DE,2848039560,DE,9816893266,DE,9816893266,DE
0002046679/40,SG419,SP0001,PT01,DDP,S0010,DC10,D011,EUR,ZTCH,349541602,4081585965,DE,4081585965,DE,4081585965,DE,4081585965,DE
0002258713/20,SG419,SP0001,PT106,DDP,S0010,DC10,D011,EUR,TAN,7096827252,4845405727,DE,4845405727,DE,4845405727,DE,4845405727,DE
0002204121/80,SG487,SP0400,PT95,CIP,S0400,DC10,UK10,GBP,TAN,6664082811,9481463302,GB,1336069523,GB,5529038695,GB,9481463302,GB
0002004258/140,SG210,SP0001,PT32,DDP,S0010,DC10,D011,EUR,ZTCH,9795862622,8198201053,DE,8198201053,DE,9812203623,DE,9812203623,DE
0002110519/30,SG341,SP4200,PT00,FCA,S4200,DC10,DK20,DKK,TAN,3120966815,781492974,DK,781492974,DK,781492974,DK,781492974,DK
0002277343/10,SG301,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,9770861785,5429586126,DE,5429586126,DE,5429586126,DE,5429586126,DE
0002239236/10,SG303,SP5900,PT33,DAP,S5900,DC10,D060,EUR,TAN,4241043358,5503550164,PL,7020607722,PL,5503550164,PL,5503550164,PL
0002255208/70,SG487,SP0001,PTF7,DDP,S0010,DC10,D011,GBP,TAN,3823022035,3897171929,GB,5485077779,GB,3897171929,GB,3897171929,GB
0002214935/10,SG789,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,6627163214,851548071,PL,4660146882,PL,851548071,PL,851548071,PL
0002449545/130,SG421,SP0001,PT200,DDP,S0010,DC10,D011,EUR,TAN,5044914697,7353176965,DE,7353176965,DE,7353176965,DE,7353176965,DE
0002178568/10,SG464,SP0001,PT00,DDP,S0010,DC10,D011,EUR,TAN,423180950,9105408416,AT,9105408416,AT,9105408416,AT,9105408416,AT
0002315932/10,SG828,SP4600,PT03,FCA,S4600,DC10,US30,USD,TAN,3866419031,889710030,US,889710030,US,889710030,US,889710030,US
0002292162/70,SG210,SP0001,PT228,DDP,S0010,DC10,D011,EUR,TAN,8841995763,9909549831,DE,9909549831,DE,9909549831,DE,9909549831,DE
0002032774/20,SG480,SP2211,PT33,DAP,S2200,DC10,D300,USD,ZTCH,573318807,8610831516,ES,9200560019,NL,8610831516,ES,8610831516,ES
0002017922/50,SG206,SP4200,PT32,DDP,S4200,DC10,DK20,GBP,TAN,3023372082,8146909609,GB,4209629923,GB,8146909609,GB,8146909609,GB
0002329192/10,SG486,SP0700,PT32,DDP,S0700,DC10,PL10,EUR,TAN,398609731,3466849931,PL,2381827745,PL,3466849931,PL,3466849931,PL
0002210018/40,SGR53,SP0001,PT32,FCA,S0010,DC10,D011,EUR,TAN,5571814789,3614421788,GE,3614421788,GE,3614421788,GE,3614421788,GE
0002388548/10,SG301,SP0001,PT26,DDP,S0010,DC10,D011,EUR,TAN,3618618083,6667163616,DE,6667163616,DE,4753725613,DE,4753725613,DE
0002446131/10,SG209,SP0001,PT112,DDP,S0010,DC10,D011,EUR,TAN,8527794407,8307972766,DE,8307972766,DE,8307972766,DE,8307972766,DE
0002245895/20,SG421,SP1300,PTE5,DDP,S1300,DC10,D015,EUR,TAN,7471261717,2848039560,DE,2848039560,DE,9816893266,DE,9816893266,DE
0002316090/10,SG303,SP5900,PT32,DAP,S5900,DC10,D060,EUR,TAN,5384920432,4652219597,HU,4652219597,HU,4652219597,HU,4652219597,HU
0002421664/20,SG322,SP0001,PT128,DDP,S0010,DC10,D011,EUR,TAN,1340294590,3576970673,DE,3576970673,DE,3576970673,DE,3576970673,DE
0002099801/10,SG421,SP0001,PT112,DDP,S0010,DC10,D011,EUR,TAN,8465179910,5691874100,DE,5691874100,DE,5691874100,DE,5691874100,DE
0002305093/10,SG130,SP0300,PT70,FCA,S0300,DC10,NL30,EUR,TAN,645595985,9339024510,FR,2700485523,CZ,9339024510,FR,9339024510,FR
0002418509/10,SG130,SP0001,PT70,FCA,S0010,DC10,D011,EUR,TAN,4333549760,9339024510,FR,9339024510,FR,9339024510,FR,9339024510,FR
0002136556/10,SG487,SP0400,PT95,CIP,S0400,DC10,UK10,GBP,TAN,9599241685,9481463302,GB,8788505162,GB,5529038695,GB,9481463302,GB
0002249483/20,SG421,SP1300,PT102,DDP,S1300,DC10,D015,EUR,TAN,7247882059,6929986647,DE,6929986647,DE,6929986647,DE,6929986647,DE
0002018049/10,SG344,SP0700,PT33,DAP,S0700,DC10,PL10,PLN,TAN,8664520541,4197928577,PL,4197928577,PL,4197928577,PL,4197928577,PL
0002027217/10,SG991,SP0001,PT01,DDP,S0010,DC10,D011,EUR,TAN,4263033113,9632741835,DE,9632741835,DE,9632741835,DE,9632741835,DE
0002154650/70,SG436,SP0001,PT202,DDP,S0010,DC10,D011,EUR,TAN,5283422618,3981905109,DE,7194679962,DE,3981905109,DE,3981905109,DE
0002150518/30,SG205,SP0001,PT221,DDP,S0010,DC10,D011,EUR,TAN,1488802742,6649535660,DE,6649535660,DE,6649535660,DE,6649535660,DE
0002014163/10,SG266,SP0300,PT32,FCA,S0300,DC10,NL30,EUR,TAN,1285760594,9339024510,FR,2913511912,NL,9339024510,FR,9339024510,FR
0002444407/10,SG322,SP0001,PT205,DDP,S0010,DC10,D011,EUR,TAN,7706361577,3617078005,DE,3617078005,DE,3617078005,DE,3617078005,DE
0002047447/10,SG588,SP0001,PT112,DDP,S0010,DC10,D011,EUR,TAN,2461481777,5893151146,DE,5893151146,DE,5893151146,DE,5893151146,DE
0002119458/10,SG252,SP0001,PTF7,DDP,S0010,DC10,D011,EUR,TAN,4994432969,7678662049,BE,7678662049,BE,7678662049,BE,7678662049,BE
0002283160/10,SG210,SP0001,PT32,DDP,S0010,DC10,D011,EUR,TAN,1015897812,8198201053,DE,8198201053,DE,9812203623,DE,9812203623,DE
0002086720/10,SG419,SP2000,PT42,DDP,S2000,DC10,PL20,EUR,TAN,7645020326,4525234065,DE,2376739802,DE,4525234065,DE,4525234065,DE
0002077578/20,SG419,SP0001,PT01,DDP,S0010,DC10,D011,EUR,ZTCH,5573315467,4081585965,DE,4081585965,DE,4081585965,DE,4081585965,DE
0002434069/140,SG436,SP0001,PTC7,DDP,S0010,DC10,D011,EUR,ZTCH,4193769677,1916933160,DE,3449961941,DE,1916933160,DE,1916933160,DE
0002227962/10,SG705,SP1300,PT32,FCA,S1300,DC10,D015,EUR,TAN,9851049160,4742731422,TR,4742731422,TR,4742731422,TR,4742731422,TR
0002207277/40,SG577,SP2000,PT32,FCA,S2000,DC10,PL20,EUR,TAN,6469620306,9987472792,GB,825367724,GB,31412347,NL,31412347,NL
0002440183/10,SG480,SP2000,PT32,DDP,S2000,DC10,PL20,EUR,TAN,3012475692,8610831516,ES,9200560019,NL,8610831516,ES,8610831516,ES
0002218071/10,SG212,SP2000,PT33,FCA,S2000,DC10,PL20,USD,TAN,7086414045,1531223687,US,3423383959,US,1531223687,US,1531223687,US
0002441238/30,SG322,SP1300,PT03,DDP,S1300,DC10,D015,EUR,TAN,5307527812,3617078005,DE,3617078005,DE,3617078005,DE,3617078005,DE
0002428933/20,SG828,SP2000,PT33,FCA,S2000,DC10,PL20,USD,ZTCH,3762844930,1531223687,US,3789823390,US,1531223687,US,1531223687,US
0002447200/10,SG250,SP0001,PT03,DDP,S0010,DC10,D011,EUR,TAN,4679949905,7834456259,NL,911460134,NL,7834456259,NL,7834456259,NL
0002012513/40,SG421,SP0001,PT112,DDP,S0010,DC10,D011,EUR,TAN,6621389655,8893033638,DE,8893033638,DE,8893033638,DE,8893033638,DE
